	"X8294_w_01.isoforms.results"	"X8295_w_01.isoforms.results"	"X8296_w_01.isoforms.results"	"X8297_nos_01.isoforms.results"	"X8298_nos_01.isoforms.results"	"X8299_nos_01.isoforms.results"	"X8300_w_23.isoforms.results"	"X8301_w_23.isoforms.results"	"X8302_w_23.isoforms.results"	"X8303_nos_23.isoforms.results"	"X8304_nos_23.isoforms.results"	"X8305_nos_23.isoforms.results"
"FBtr0088501"	4.37	0.00	5.57	15.00	5.00	42.00	14.69	3.47	5.82	74.00	34.56	64.69
"FBtr0334807"	2.63	4.00	3.62	0.00	0.00	0.00	5.31	14.53	12.18	0.00	13.44	7.31
"FBtr0334808"	0.00	0.00	9.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088467"	0.00	1.00	1.00	3.00	8.00	9.00	5.00	2.00	6.00	14.00	29.00	18.00
"FBtr0088468"	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	4.00	6.00	7.00	6.00
"FBtr0088496"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0336936"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
"FBtr0088474"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54
"FBtr0336935"	9.00	2.00	14.00	0.00	0.00	16.00	13.00	14.00	14.00	14.00	0.00	19.46
"FBtr0088493"	41.04	10.18	33.80	7.00	1.00	35.62	49.55	53.44	88.95	58.54	46.32	47.27
"FBtr0088494"	0.00	0.00	0.00	0.00	0.00	8.60	7.75	12.84	46.54	0.00	0.00	0.00
"FBtr0339403"	3.96	3.82	24.20	0.00	0.00	18.78	19.70	19.72	28.51	18.46	7.68	20.73
"FBtr0309879"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	26.00
"FBtr0309880"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0339409"	2.00	0.00	3.00	7.00	1.00	14.00	1.00	3.00	5.00	19.00	0.00	0.00
"FBtr0088486"	14.93	17.30	47.32	0.00	0.00	0.00	43.83	72.95	41.09	0.00	10.24	27.33
"FBtr0088487"	0.00	0.00	4.95	0.00	0.00	33.55	0.00	0.00	22.19	14.36	12.74	20.04
"FBtr0088490"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0113061"	43.07	21.70	81.73	8.00	8.00	8.45	40.17	97.05	117.72	18.64	13.02	18.63
"FBtr0088477"	778.00	828.00	636.00	547.00	572.00	628.00	29.00	62.00	71.00	84.00	114.00	81.00
"FBtr0088485"	294.00	356.00	314.00	218.00	310.00	239.00	274.00	301.00	281.00	222.00	293.00	245.00
"FBtr0088478"	767.00	776.00	532.00	520.00	538.00	504.00	64.00	88.00	86.00	131.00	211.00	150.00
"FBtr0345019"	1247.00	1329.45	1189.00	817.02	1189.30	1129.10	1678.91	1767.35	1575.07	1427.98	1699.82	1538.55
"FBtr0345020"	0.00	10.55	0.00	17.98	24.70	5.90	15.09	34.65	19.93	11.02	39.18	20.45
"FBtr0088373"	1343.00	1276.00	893.00	1032.00	1115.00	1364.00	394.00	525.00	738.00	717.00	915.00	693.00
"FBtr0088375"	865.64	972.10	708.80	676.29	735.84	709.75	24.38	16.22	27.73	119.55	143.93	81.81
"FBtr0472834"	15.36	14.90	15.20	28.71	10.16	38.25	3.62	11.78	15.27	14.45	14.07	4.19
"FBtr0088376"	1770.00	1636.00	1277.00	830.00	1081.00	1047.00	1040.00	1021.00	978.00	1209.00	1456.00	1182.00
"FBtr0088377"	183.00	203.89	161.04	99.53	150.80	168.26	238.59	269.15	303.70	235.31	313.58	240.93
"FBtr0088378"	0.00	8.11	4.96	5.47	10.20	5.74	9.41	6.85	2.30	7.69	20.42	11.07
"FBtr0088451"	4271.90	3532.24	2831.15	3025.00	2984.04	3591.77	807.52	827.05	794.03	1630.78	1776.47	1398.14
"FBtr0339406"	43.15	72.71	34.72	19.00	51.18	29.99	8.63	8.95	8.58	0.00	30.53	26.99
"FBtr0339407"	72.95	30.06	219.12	0.00	69.78	226.23	98.84	0.00	26.38	60.22	0.00	49.88
"FBtr0088379"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0331953"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088450"	3040.00	2384.82	2110.24	2065.00	2124.00	2726.51	3038.36	2976.49	2810.61	3029.35	3420.93	3401.86
"FBtr0302176"	0.00	4.18	3.76	0.00	0.00	6.49	6.64	11.51	4.39	13.65	14.69	7.14
"FBtr0331955"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.38	0.00
"FBtr0088448"	0.00	0.00	2.00	0.00	0.00	51.05	25.51	0.00	0.00	0.00	0.00	21.37
"FBtr0088449"	0.00	0.00	0.00	2.00	4.00	20.95	6.49	3.00	6.00	19.00	2.00	46.63
"FBtr0088384"	706.78	973.92	922.04	629.03	748.82	616.68	399.78	463.99	288.98	494.07	499.19	625.29
"FBtr0308338"	1859.22	1252.08	829.96	1182.97	1143.18	1593.32	848.22	748.01	723.02	845.93	890.81	672.71
"FBtr0088441"	346.00	400.00	382.00	242.00	362.00	330.00	445.00	556.00	644.00	433.00	696.00	434.00
"FBtr0088440"	663.00	645.00	511.00	505.00	553.00	632.00	187.00	232.00	239.00	337.00	427.00	308.00
"FBtr0339424"	0.00	0.00	0.00	1.00	1.00	3.00	2.00	3.00	3.00	8.00	5.00	6.00
"FBtr0088388"	922.14	850.66	660.33	864.99	1076.00	1002.43	913.39	976.50	1001.80	1199.61	1517.86	1163.83
"FBtr0088389"	7.86	17.34	22.67	9.01	9.00	9.57	7.61	16.50	26.20	25.39	54.14	16.17
"FBtr0088393"	1556.52	1444.75	1219.06	1395.81	1576.68	1638.10	1506.63	1439.49	1304.65	1671.01	1844.07	1614.94
"FBtr0088394"	162.48	145.25	153.94	79.19	109.32	159.90	109.37	132.51	163.35	128.99	217.93	160.06
"FBtr0088435"	19.37	19.53	19.34	7.71	12.38	20.84	32.41	26.41	40.42	32.94	41.30	30.35
"FBtr0088436"	416.44	296.58	184.60	253.04	394.54	396.54	0.00	6.47	0.00	118.30	175.17	117.41
"FBtr0300719"	6.15	0.00	5.21	0.00	0.00	5.86	0.00	5.47	4.16	4.94	4.75	5.01
"FBtr0330325"	19.37	19.53	19.34	7.71	12.38	20.84	32.41	26.41	40.42	32.94	41.30	30.35
"FBtr0339418"	1062.65	1264.02	1265.97	1013.15	1076.50	1092.50	142.91	154.76	113.38	640.00	723.52	475.73
"FBtr0339419"	382.06	244.59	283.40	132.96	182.12	185.97	68.27	0.00	16.45	126.40	179.97	80.15
"FBtr0339420"	127.97	128.76	44.13	51.44	121.08	113.45	0.00	14.50	23.18	31.47	34.99	0.00
"FBtr0088395"	1541.00	1742.00	1621.00	1195.00	1592.00	1480.00	1638.00	1827.00	1509.00	1678.00	2140.00	1807.00
"FBtr0088434"	3789.93	3510.58	2963.73	2969.49	3115.34	3810.77	0.00	6.96	0.00	244.29	94.55	99.77
"FBtr0339416"	323.24	384.42	249.53	302.32	415.92	447.40	1182.17	1284.43	1985.04	983.96	1745.80	1437.22
"FBtr0345629"	0.00	0.00	0.00	0.00	0.00	0.00	18.55	267.35	0.00	8.00	46.03	0.00
"FBtr0345630"	15.83	0.00	16.74	32.19	19.75	11.83	23.28	137.26	133.96	42.75	123.62	63.01
"FBtr0088431"	512.00	465.00	408.00	328.00	340.00	407.00	399.00	436.00	351.00	406.00	447.00	436.00
"FBtr0088403"	32.31	15.54	23.58	19.00	22.67	30.68	22.53	27.80	24.25	18.99	28.68	7.59
"FBtr0304041"	562.69	627.46	513.42	455.00	535.33	484.32	509.47	551.20	674.75	540.01	705.32	551.41
"FBtr0088404"	0.00	1.00	0.00	5.00	2.00	15.00	12.00	4.00	14.00	17.00	15.00	11.00
"FBtr0088428"	4597.00	3926.00	3347.00	3095.00	3460.00	4224.00	2147.00	2038.00	1874.00	3075.00	3444.00	3107.00
"FBtr0088405"	180.47	163.15	128.29	55.69	120.32	112.37	690.28	1005.60	1318.58	506.61	841.63	757.51
"FBtr0088406"	55.53	76.85	75.71	33.31	66.68	79.63	313.72	416.40	447.42	198.39	334.37	318.49
"FBtr0088407"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.46	3.93	0.09	0.00	6.66
"FBtr0088408"	15.18	0.00	16.87	4.00	8.00	0.00	3.70	36.50	41.04	0.00	16.47	7.73
"FBtr0088409"	35.82	18.00	58.13	0.00	0.00	16.00	65.30	58.80	74.03	29.91	38.53	66.61
"FBtr0305653"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.25	0.00	0.00	0.00	0.00
"FBtr0088425"	1391.00	1457.00	1209.00	1174.00	1483.00	1601.00	1878.00	2370.00	2471.00	2083.00	2880.00	2186.00
"FBtr0088423"	2480.98	2342.42	1590.85	1808.74	1767.60	2134.63	709.81	1093.35	1408.01	1013.35	1483.68	1239.29
"FBtr0304926"	202.02	129.58	141.15	57.26	137.40	142.37	78.19	52.65	128.99	75.65	131.32	91.71
"FBtr0290287"	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00
"FBtr0088332"	678.00	653.00	596.00	435.00	530.00	571.00	517.00	560.00	509.00	534.00	646.00	582.00
"FBtr0299832"	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.58
"FBtr0299833"	5.07	0.00	5.73	0.00	0.00	0.00	5.51	14.21	8.87	0.00	0.00	3.92
"FBtr0301443"	9.33	0.00	16.39	0.00	0.00	0.00	0.00	8.98	24.13	0.00	0.00	0.00
"FBtr0301444"	0.00	0.00	0.00	0.00	1.00	2.98	0.00	4.38	0.00	6.00	3.00	0.00
"FBtr0310093"	0.00	7.80	5.78	7.00	0.00	9.58	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0310094"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0310095"	0.00	0.00	0.00	0.00	0.00	6.44	8.49	0.00	0.00	0.00	0.00	0.00
"FBtr0310096"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0310097"	0.00	4.20	0.09	0.00	0.00	0.00	0.00	8.43	0.00	0.00	0.00	10.50
"FBtr0088365"	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.16	1.00	0.00	0.00	0.00
"FBtr0339429"	2.77	0.00	0.00	0.00	0.00	1.55	7.05	0.00	0.00	0.00	0.00	0.00
"FBtr0088364"	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	2.00	2.00	2.00
"FBtr0088334"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0339448"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
"FBtr0339449"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088335"	0.00	0.00	0.00	1.00	0.00	0.00	4.00	0.00	3.00	0.00	0.00	1.13
"FBtr0339450"	3.00	0.00	4.00	0.00	4.00	1.00	0.00	10.00	0.00	3.00	3.00	2.87
"FBtr0088336"	0.00	0.00	0.00	0.00	0.00	3.95	6.29	0.00	0.00	0.00	0.00	0.00
"FBtr0289962"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.10
"FBtr0339451"	1.00	0.00	3.73	0.00	0.00	24.69	7.71	9.00	3.02	3.61	0.00	7.85
"FBtr0339452"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	15.05
"FBtr0339453"	0.00	0.00	1.27	1.00	0.00	2.24	0.00	0.00	4.98	5.73	0.00	0.00
"FBtr0339454"	0.00	0.00	0.00	0.00	0.00	2.12	0.00	0.00	0.00	2.66	6.63	0.00
"FBtr0088337"	5.00	10.00	0.00	10.00	4.52	16.20	0.00	6.35	0.00	21.87	0.00	6.13
"FBtr0310141"	0.00	0.00	8.98	0.00	0.00	0.00	13.00	17.10	20.71	10.40	50.00	22.40
"FBtr0310142"	0.00	0.00	2.02	0.00	2.48	10.80	0.00	4.55	2.29	7.73	18.00	17.47
"FBtr0088338"	0.00	0.00	0.00	0.00	0.00	6.57	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088339"	0.00	0.00	7.15	0.00	0.00	0.00	0.00	0.00	8.07	0.00	4.93	6.47
"FBtr0088340"	0.00	0.00	0.00	0.00	0.00	0.00	2.31	4.62	0.00	0.00	0.00	0.00
"FBtr0088341"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088342"	0.00	8.97	0.00	0.00	0.00	0.00	4.69	0.00	5.46	0.00	0.00	9.86
"FBtr0088343"	20.68	0.00	44.90	0.00	0.00	0.00	19.44	30.13	0.00	0.00	0.00	2.98
"FBtr0088344"	8.18	0.00	0.00	0.00	0.00	4.40	0.00	0.00	6.40	5.79	9.16	31.72
"FBtr0088345"	0.00	0.00	0.00	0.00	0.00	0.00	3.06	0.00	0.00	3.50	3.40	0.00
"FBtr0088346"	151.83	163.31	189.72	28.97	20.54	91.39	102.07	71.44	58.65	85.15	67.25	70.26
"FBtr0088347"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.58	0.00	0.00	0.00	0.00
"FBtr0299825"	86.12	67.79	22.62	5.67	13.41	21.56	10.05	0.00	20.11	0.00	8.51	0.00
"FBtr0299826"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0299828"	0.00	0.00	3.11	0.00	0.00	4.28	0.00	0.22	0.00	4.09	10.03	3.91
"FBtr0299829"	47.02	21.05	41.65	10.91	5.91	0.00	2.20	24.11	32.50	0.00	24.07	4.68
"FBtr0299830"	10.65	5.05	7.95	1.31	0.00	10.97	15.21	19.92	21.68	0.00	22.81	16.04
"FBtr0301131"	2.95	2.88	2.82	0.00	0.00	6.93	0.00	11.74	8.61	0.00	3.65	5.07
"FBtr0301965"	0.00	0.00	16.23	0.00	0.00	0.00	23.96	7.62	0.00	5.67	0.00	0.00
"FBtr0306688"	25.82	37.73	24.48	9.83	10.93	0.53	10.90	0.85	0.00	0.00	0.00	0.00
"FBtr0306690"	0.00	0.00	0.00	4.94	0.00	13.25	0.00	0.00	0.00	10.60	0.00	0.00
"FBtr0306691"	0.00	1.49	0.00	0.00	0.00	3.43	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0336694"	27.24	9.16	38.91	0.00	5.91	19.49	7.69	33.44	36.40	18.91	21.42	21.55
"FBtr0336695"	56.50	31.56	42.42	3.37	5.30	11.20	17.42	6.34	19.11	19.29	13.77	4.93
"FBtr0336696"	0.00	0.00	3.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.53
"FBtr0088348"	1309.00	1231.00	1045.00	903.00	1228.00	1144.00	1634.00	1655.00	1739.00	1587.00	1918.00	1583.00
"FBtr0088359"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088356"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088357"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0305905"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088323"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088321"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088259"	285.80	308.90	256.10	137.04	207.29	253.19	469.92	480.35	573.11	522.29	746.06	547.37
"FBtr0088316"	385.01	464.11	384.01	127.73	212.64	132.04	614.22	713.76	699.45	351.98	377.75	270.74
"FBtr0329867"	2.99	8.89	2.99	5.09	4.12	2.94	0.00	7.24	0.00	12.02	18.25	12.24
"FBtr0329868"	0.00	0.00	0.00	8.18	5.24	12.02	2.78	0.00	5.55	0.00	0.00	5.02
"FBtr0088261"	196.90	181.05	151.67	254.89	372.38	337.81	313.91	329.02	373.31	650.44	1246.43	671.14
"FBtr0088315"	131.30	192.05	120.23	26.06	51.32	57.01	241.16	298.63	326.59	101.27	194.51	132.49
"FBtr0088314"	413.00	409.00	340.00	289.00	367.00	358.00	486.00	559.00	589.00	463.00	629.00	501.21
"FBtr0330615"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.79
"FBtr0088311"	0.00	0.00	0.00	0.00	0.00	3.40	16.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088312"	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	5.73	0.00	1.04
"FBtr0088313"	0.00	0.00	0.00	1.00	2.00	0.00	0.00	13.00	12.46	0.00	5.99	0.00
"FBtr0304592"	2.00	0.00	0.00	0.00	0.00	5.60	0.00	0.00	5.54	5.27	4.01	6.96
"FBtr0088310"	5231.00	4737.00	3761.00	3017.00	3576.00	3772.00	1819.00	2502.00	2899.00	1940.00	3042.00	2397.00
"FBtr0088273"	468.00	438.00	446.00	323.00	459.00	441.00	610.00	760.00	856.00	567.00	824.00	697.00
"FBtr0088306"	893.00	1012.00	732.00	691.00	857.00	825.00	321.00	452.00	542.00	569.00	738.00	527.00
"FBtr0088274"	1382.00	1474.00	1280.00	936.00	1195.00	1305.00	1700.00	1871.00	1964.00	1336.00	1679.00	1577.00
"FBtr0088283"	110.08	35.27	26.59	15.17	89.83	93.54	10.18	0.00	0.00	0.00	0.00	0.00
"FBtr0088284"	507.13	537.15	443.29	414.04	348.95	479.30	8.50	17.01	13.30	0.00	41.05	36.06
"FBtr0113063"	18.97	0.00	0.00	11.93	0.00	0.00	0.00	0.00	0.00	27.00	0.00	0.00
"FBtr0339461"	78.82	83.58	93.12	77.86	55.22	58.16	3.32	17.99	11.70	12.00	26.95	11.94
"FBtr0088258"	1892.00	1641.00	1453.00	1179.00	1436.00	1599.00	2265.00	2370.00	2284.00	1967.00	2385.00	2268.00
"FBtr0088212"	120.00	121.00	113.00	170.00	214.00	278.00	124.00	158.00	248.00	207.00	308.00	237.00
"FBtr0088213"	102.52	79.52	449.94	0.00	0.00	23.00	121.00	376.73	339.98	3.00	1.00	24.00
"FBtr0339462"	41.48	10.48	96.06	0.00	0.00	0.00	0.00	67.27	45.02	0.00	0.00	0.00
"FBtr0088215"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088256"	53.51	63.71	63.75	46.31	31.40	28.96	44.04	45.98	61.92	22.65	14.24	39.21
"FBtr0345662"	57.49	35.29	45.25	28.69	64.60	73.04	8.96	24.02	16.08	45.35	67.76	29.79
"FBtr0088216"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088217"	1658.33	1634.51	1617.82	1334.86	1842.36	1803.96	1495.81	1468.63	1290.40	1806.19	1989.32	1692.41
"FBtr0088218"	14.70	0.00	27.14	0.00	15.97	12.02	12.24	8.18	35.34	13.40	12.64	32.68
"FBtr0088219"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0113064"	15.97	24.49	13.74	16.14	12.67	5.37	16.50	25.83	0.00	0.00	21.47	0.00
"FBtr0339465"	0.00	0.00	3.30	0.00	0.00	6.65	3.45	12.36	3.25	10.41	3.57	6.90
"FBtr0088221"	0.00	3.26	6.49	0.00	3.64	0.00	3.23	3.05	18.45	3.31	9.96	0.00
"FBtr0332886"	455.00	411.74	366.51	341.00	498.36	455.00	209.77	247.95	205.55	412.69	496.04	326.00
"FBtr0088252"	420.00	429.00	386.00	255.00	403.00	360.00	362.00	412.00	424.00	463.00	643.00	454.00
"FBtr0088222"	1000.00	1112.00	796.00	557.00	649.00	668.00	158.00	184.00	294.00	283.00	438.00	274.00
"FBtr0088251"	496.00	497.00	424.00	402.00	490.00	490.00	415.00	382.00	351.00	446.00	552.00	450.00
"FBtr0088223"	1741.00	1823.96	1589.00	1287.00	1641.00	1856.00	2111.00	2270.90	2277.94	2152.00	2695.30	2356.88
"FBtr0345945"	29.00	24.04	0.00	0.00	0.00	0.00	0.00	46.10	29.06	0.00	25.70	42.12
"FBtr0088248"	283.00	332.00	275.00	169.00	235.00	214.00	168.00	155.00	187.00	214.00	250.00	181.00
"FBtr0088226"	701.38	758.32	659.39	612.49	816.84	807.45	1083.87	1290.45	1461.19	1080.53	1517.26	1228.66
"FBtr0088247"	850.00	866.00	731.00	758.00	934.00	940.00	1162.00	1323.00	1412.00	1275.00	1686.00	1400.00
"FBtr0088227"	1503.75	1343.09	1226.44	1158.00	1397.96	1468.15	942.96	929.71	702.18	1207.69	1373.38	1272.46
"FBtr0345930"	26.25	12.91	25.56	0.00	29.04	56.85	12.04	36.29	72.82	79.31	40.62	51.54
"FBtr0088246"	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0339476"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0339477"	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	12.00	0.00	12.00	0.00
"FBtr0339478"	0.00	0.00	1.00	0.00	2.00	1.00	0.00	6.00	0.00	6.00	0.00	9.00
"FBtr0339471"	87.13	125.82	61.17	59.69	100.81	99.06	86.31	205.57	238.45	131.29	143.66	322.00
"FBtr0339472"	240.87	215.18	258.83	235.31	238.19	240.94	143.69	82.43	101.55	99.71	217.34	0.00
"FBtr0089728"	1314.46	1335.77	1026.32	924.85	1206.27	1128.12	1593.07	1865.24	2014.90	1534.79	1916.81	1663.92
"FBtr0089729"	0.00	0.00	0.00	0.00	8.09	0.00	3.93	3.86	3.47	0.00	0.00	0.00
"FBtr0339473"	31.54	27.23	19.68	12.15	13.64	23.88	17.99	27.89	35.63	16.21	23.19	38.08
"FBtr0088236"	2717.00	2628.00	2030.00	1704.00	1737.00	1954.00	443.00	475.00	515.00	696.00	831.00	579.00
"FBtr0088238"	889.05	819.09	828.88	687.59	834.82	796.68	926.12	1053.65	1213.39	951.95	1343.22	1146.42
"FBtr0331936"	54.95	106.91	131.12	80.41	132.18	120.32	93.88	185.35	177.61	181.05	209.78	154.58
"FBtr0088237"	1068.57	1032.77	888.33	869.31	1153.86	1068.61	1468.00	1613.62	1856.84	1418.31	2106.53	1634.14
"FBtr0331935"	80.43	66.23	57.67	41.69	79.14	71.39	139.00	217.38	256.16	187.69	277.47	233.86
"FBtr0088198"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0339474"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088199"	0.00	0.00	7.00	0.00	0.00	0.00	0.00	3.00	2.00	0.00	0.00	0.00
"FBtr0088200"	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088211"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0300862"	0.00	0.00	1.00	1.00	5.42	15.56	0.00	7.00	3.00	11.66	18.05	10.33
"FBtr0345584"	0.00	0.00	0.00	0.00	3.58	3.44	0.00	0.00	0.00	5.34	6.95	14.67
"FBtr0088202"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.57	12.27	0.00	0.00	0.00
"FBtr0339487"	1.00	3.00	3.00	0.00	1.00	0.00	8.00	17.43	18.73	3.00	15.00	12.00
"FBtr0088206"	5.00	0.00	0.00	5.00	0.00	2.11	4.00	0.00	4.20	0.58	0.00	1.41
"FBtr0330602"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0330603"	0.00	4.00	14.00	0.00	3.00	2.89	0.00	4.00	2.80	3.42	4.00	5.59
"FBtr0088203"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	0.00	1.00	0.00
"FBtr0088205"	6483.00	4974.00	4063.00	4327.00	4861.00	5048.00	4660.00	4659.00	4594.00	4866.00	5551.00	4938.00
"FBtr0088197"	1.00	8.00	13.00	0.00	4.00	6.00	10.00	22.00	15.00	3.13	10.08	18.83
"FBtr0330635"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0339485"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0339486"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.87	1.92	2.17
"FBtr0088105"	1466.74	1361.68	1063.05	818.00	939.00	1134.00	1927.16	1999.09	1993.00	1261.00	1560.00	1475.00
"FBtr0339479"	9.26	17.32	7.95	0.00	0.00	0.00	7.84	7.91	0.00	0.00	0.00	0.00
"FBtr0088195"	7.00	2.00	4.00	0.00	0.00	25.00	9.00	6.00	8.00	6.00	2.00	7.00
"FBtr0088106"	1.00	0.00	3.00	0.00	0.00	0.00	1.00	3.00	1.00	0.00	0.00	2.00
"FBtr0088107"	2.00	2.00	5.00	0.00	0.00	18.00	4.00	5.00	3.00	0.00	0.00	4.00
"FBtr0088194"	8.00	4.00	7.00	3.00	7.00	32.00	47.00	36.00	47.00	25.00	40.00	42.00
"FBtr0088193"	0.00	0.00	0.00	0.00	1.00	3.00	4.00	8.00	6.00	17.00	5.00	13.00
"FBtr0088192"	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2.00	4.00	0.00	0.00	0.00
"FBtr0088191"	0.00	0.00	2.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00
"FBtr0088108"	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
"FBtr0088190"	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	3.00	0.00	23.00
"FBtr0088112"	2.00	4.00	17.00	0.00	0.00	55.00	10.00	13.00	19.00	15.00	3.00	88.00
"FBtr0088113"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088189"	0.00	0.00	1.00	0.00	0.00	2.00	1.00	4.00	1.00	2.00	0.00	3.00
"FBtr0088188"	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088114"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302718"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBtr0302719"	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
"FBtr0088182"	176.00	177.00	171.00	163.00	213.00	183.00	211.00	290.00	278.00	237.00	326.00	304.00
"FBtr0088181"	4299.78	3695.26	3065.08	3023.10	3133.86	3699.38	3662.70	3170.46	2884.90	3368.72	3704.78	3558.09
"FBtr0332422"	496.22	430.74	379.92	235.90	409.14	264.62	329.30	355.54	398.10	319.28	322.22	327.91
"FBtr0088116"	1365.00	1284.25	1142.00	1035.00	1226.93	1236.83	1226.11	1354.01	1291.53	1254.00	1488.86	1440.70
