	"X8294_w_01.genes.results"	"X8295_w_01.genes.results"	"X8296_w_01.genes.results"	"X8297_nos_01.genes.results"	"X8298_nos_01.genes.results"	"X8299_nos_01.genes.results"	"X8300_w_23.genes.results"	"X8301_w_23.genes.results"	"X8302_w_23.genes.results"	"X8303_nos_23.genes.results"	"X8304_nos_23.genes.results"	"X8305_nos_23.genes.results"
"FBgn0266352"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266354"	9.00	8.00	27.00	0.00	0.00	8.00	11.00	24.00	20.00	5.00	0.00	12.00
"FBgn0266355"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266356"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	0.00	0.00
"FBgn0266357"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266358"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266359"	5.00	2.00	3.00	1.00	3.00	4.00	3.00	0.00	3.00	2.00	6.00	4.00
"FBgn0266360"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266361"	3.00	5.00	4.00	4.00	2.00	3.00	5.00	9.00	11.00	9.00	15.00	9.00
"FBgn0266362"	1.00	1.00	1.00	0.00	0.00	2.00	2.00	4.00	1.00	1.00	6.00	1.00
"FBgn0266363"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266364"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266365"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
"FBgn0266366"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266369"	1657.00	1528.00	1353.00	1146.00	1153.00	1404.00	366.00	355.00	354.00	825.00	1140.00	810.00
"FBgn0266371"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	2.00
"FBgn0266372"	0.00	6.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
"FBgn0266376"	389.97	331.16	303.54	16.00	3.78	38.35	489.00	379.00	390.00	71.00	72.11	53.05
"FBgn0266377"	29.00	15.00	36.00	11.00	18.00	44.00	69.00	68.00	88.00	43.00	53.00	67.00
"FBgn0266378"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266379"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266380"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266381"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266382"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266383"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266384"	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	3.00	0.00
"FBgn0266388"	1.00	0.00	0.00	2.00	1.00	1.00	3.00	4.00	0.00	0.00	2.00	0.00
"FBgn0266389"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266390"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266391"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266392"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266393"	0.00	0.00	0.00	2.40	5.29	5.48	31.49	38.24	47.99	15.32	18.30	26.67
"FBgn0266394"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266395"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266396"	53.00	47.00	54.00	19.00	25.00	23.00	67.00	58.00	58.00	37.00	31.00	25.00
"FBgn0266397"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
"FBgn0266398"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266399"	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00
"FBgn0266400"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266401"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266402"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266403"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266404"	0.00	0.00	1.00	1.00	1.00	0.00	2.00	1.00	0.00	5.00	2.00	3.00
"FBgn0266405"	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.00	0.00	0.00
"FBgn0266406"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
"FBgn0266407"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00
"FBgn0266408"	0.00	2.00	4.00	1.00	0.00	0.00	3.00	2.00	3.00	4.00	8.00	2.00
"FBgn0266409"	1360.00	1394.00	1334.00	899.00	1281.00	1378.00	1277.00	1453.00	1399.00	1495.00	1935.00	1709.00
"FBgn0266410"	22204.00	21006.14	20046.76	15128.74	19829.63	19649.69	16183.26	14248.57	12501.83	17651.85	20020.06	15947.34
"FBgn0266411"	7361.00	5161.00	4768.00	4442.00	4429.00	5493.00	3729.00	3655.00	3730.00	3629.00	4013.00	4011.00
"FBgn0266412"	0.00	0.00	0.00	0.00	3.00	0.00	2.00	1.00	4.00	0.00	3.00	3.00
"FBgn0266413"	1.00	3.00	4.00	1.00	1.00	1.00	7.00	9.00	4.00	1.00	9.00	3.00
"FBgn0266414"	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266415"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266416"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266417"	41.00	51.00	125.00	10.00	16.00	45.00	46.00	87.00	67.00	28.00	27.00	43.00
"FBgn0266418"	1025.00	741.00	657.00	449.00	693.00	903.00	2099.00	2690.00	3443.00	1448.00	2516.00	2404.00
"FBgn0266419"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266420"	5254.00	4724.00	3903.00	3728.00	4212.00	4393.00	1859.00	1707.00	1725.00	4221.00	4752.00	3891.00
"FBgn0266421"	1641.00	1812.00	1555.00	1177.00	1678.00	1458.00	892.00	1079.00	1220.00	1343.00	1808.00	1329.00
"FBgn0266428"	3.00	9.00	0.00	1.00	5.00	6.00	1.00	8.00	3.00	3.00	5.00	2.00
"FBgn0266429"	0.00	0.00	2.00	7.00	2.00	14.00	6.00	8.00	8.00	15.00	29.00	20.00
"FBgn0266430"	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00
"FBgn0266431"	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	4.00	0.00	0.00	1.00
"FBgn0266432"	0.00	0.00	0.00	0.00	0.00	2.00	1.00	1.00	1.00	2.00	3.00	6.00
"FBgn0266433"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00
"FBgn0266434"	0.00	0.00	0.00	0.00	0.00	3.50	8.00	2.00	5.00	11.00	3.00	3.50
"FBgn0266435"	0.00	0.00	0.00	0.00	0.00	3.50	8.00	2.00	5.00	11.00	3.00	3.50
"FBgn0266436"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266437"	2.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	3.00	3.00
"FBgn0266438"	431.23	371.95	342.82	297.01	327.13	374.90	81.95	82.19	100.35	97.80	140.37	115.39
"FBgn0266439"	500.77	423.05	425.18	328.99	376.87	437.10	118.05	157.81	147.65	122.20	153.63	133.61
"FBgn0266441"	1622.20	1627.75	1103.01	932.16	926.22	1151.23	41.07	22.34	39.83	91.79	112.30	63.21
"FBgn0266442"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	2.00	1.00
"FBgn0266443"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
"FBgn0266445"	2.50	2.50	0.00	31.24	0.50	64.84	8.32	0.00	1.73	58.34	54.33	56.29
"FBgn0266446"	76.01	17.39	77.31	0.00	0.00	43.51	48.25	64.09	84.01	8.00	8.62	50.94
"FBgn0266448"	49.98	16.20	53.47	0.00	0.00	8.81	41.72	58.47	109.29	2.37	2.34	6.45
"FBgn0266449"	1983.00	1983.00	1687.00	1493.00	1710.00	1714.00	227.00	280.00	396.00	590.00	787.00	540.00
"FBgn0266450"	13.50	2.50	31.00	38.76	0.50	109.16	28.68	22.00	13.27	88.66	80.67	81.71
"FBgn0266451"	58.01	27.41	97.22	0.00	1.00	29.68	62.02	98.43	125.70	7.63	7.04	22.61
"FBgn0266452"	2564.80	2444.25	2051.99	2394.84	3055.78	3076.77	3536.93	3946.66	3748.17	4276.21	5417.70	4649.79
"FBgn0266454"	1.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00
"FBgn0266455"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266456"	0.00	3.00	0.00	1.00	0.00	1.00	0.00	1.27	0.00	2.00	2.00	4.22
"FBgn0266457"	30.00	31.00	30.00	15.00	19.00	28.00	30.00	29.00	31.00	24.00	15.00	20.00
"FBgn0266459"	17875.45	14170.00	11970.00	10734.05	10063.46	12571.41	159.50	76.19	57.58	821.98	894.04	431.09
"FBgn0266464"	1605.00	1413.00	1186.00	1246.00	1289.00	1568.00	863.00	946.00	1093.00	1110.00	1361.00	1181.00
"FBgn0266465"	1266.00	1154.00	744.00	927.00	890.00	1122.00	488.00	608.00	856.00	562.00	799.00	628.00
"FBgn0266486"	1712.07	1658.93	1427.70	1221.19	1390.15	1467.54	221.48	195.84	154.80	365.75	363.67	231.32
"FBgn0266487"	1104.74	1172.50	1077.61	835.71	1051.23	1154.48	458.65	431.60	326.30	755.47	765.36	719.45
"FBgn0266488"	156.50	157.00	268.00	124.00	267.00	426.00	1384.00	1765.50	2236.50	1207.50	1644.50	1274.00
"FBgn0266489"	0.00	0.00	8.24	0.00	0.00	25.12	0.00	17.79	4.83	8.18	30.90	30.83
"FBgn0266490"	898.99	908.83	805.66	739.27	867.35	874.64	774.48	942.84	895.69	921.73	1271.62	1015.43
"FBgn0266491"	3.52	2.62	8.55	3.50	0.00	4.97	6.68	5.15	9.73	15.88	24.88	18.66
"FBgn0266492"	24.48	1.38	31.45	3.50	6.00	39.03	39.32	16.85	33.27	30.12	22.12	49.34
"FBgn0266518"	1514.00	1274.00	1080.00	1230.00	1595.00	1530.00	988.00	1024.00	1182.00	1467.00	1925.00	1595.00
"FBgn0266521"	9344.00	9444.00	8404.00	6698.00	8127.00	8786.00	925.00	635.00	388.00	3611.00	3485.00	2304.00
"FBgn0266525"	1441.00	1136.00	982.00	863.50	843.50	1194.00	670.50	545.00	401.00	783.50	922.00	809.50
"FBgn0266526"	11365.00	8675.00	8092.00	8281.50	8887.50	10319.50	8497.00	7575.00	6946.50	9012.50	9960.00	9888.00
"FBgn0266534"	0.00	0.00	0.00	1.00	0.00	2.00	2.00	0.00	0.00	0.00	3.00	2.00
"FBgn0266535"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266536"	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
"FBgn0266537"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266538"	1286.00	1199.50	1018.00	928.50	1127.00	1142.00	1488.00	1644.50	1667.50	1468.00	1948.00	1643.50
"FBgn0266539"	724.50	674.00	558.00	521.50	642.00	610.50	820.00	834.50	827.00	725.00	954.50	847.00
"FBgn0266540"	1558.50	1428.50	1282.50	1050.50	1138.50	1357.50	1717.50	1648.00	1317.00	1497.50	1717.50	1702.00
"FBgn0266549"	439.00	525.00	549.00	292.00	489.00	443.00	333.00	243.00	206.00	378.00	470.00	345.00
"FBgn0266557"	22748.00	13492.00	15708.00	13605.00	12400.00	16573.00	15617.00	14993.00	13477.00	15221.00	17180.00	18227.00
"FBgn0266564"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266565"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266566"	2.00	0.00	2.00	5.00	3.00	15.00	16.00	3.00	7.00	14.00	18.00	24.00
"FBgn0266568"	1.00	1.00	0.00	4.00	1.00	18.00	5.00	4.00	2.00	28.00	62.00	26.00
"FBgn0266569"	208.00	211.00	155.00	175.00	260.00	226.00	204.00	216.00	264.00	243.00	341.00	242.00
"FBgn0266570"	7315.00	7076.00	5638.00	5715.00	5954.00	6809.00	582.00	554.00	549.00	2240.00	2406.00	1611.00
"FBgn0266572"	4422.00	3445.00	3245.00	2675.00	2826.00	3512.00	4346.00	4391.00	3855.00	3688.00	4169.00	4457.00
"FBgn0266573"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266574"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266577"	0.00	1.00	1.00	1.00	0.00	2.00	0.00	1.00	3.00	2.00	2.00	4.00
"FBgn0266578"	1.36	0.18	3.02	0.00	0.00	6.90	0.00	0.00	0.34	4.43	0.00	0.00
"FBgn0266579"	14.00	3.00	26.00	0.00	0.00	17.00	19.00	30.00	23.00	7.00	11.00	18.00
"FBgn0266580"	6840.00	5841.00	5689.00	4471.00	5435.00	6512.00	7847.00	8578.00	7631.00	7041.00	8880.00	9191.00
"FBgn0266581"	3752.00	3455.00	2795.00	2931.00	3616.00	3866.00	5098.00	5570.00	5952.00	5126.00	6485.00	5829.00
"FBgn0266582"	2181.00	2146.00	1787.00	1728.00	2213.00	2091.00	2259.00	2687.00	2628.00	2469.00	3333.00	2775.00
"FBgn0266585"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266586"	0.00	0.00	0.00	1.00	3.00	1.00	0.00	0.00	2.00	4.00	6.00	5.00
"FBgn0266587"	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	0.00
"FBgn0266588"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266589"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266590"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266591"	0.00	0.00	1.00	0.00	3.00	4.00	3.00	1.00	2.00	2.00	7.00	6.00
"FBgn0266592"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266593"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266594"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266595"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266596"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	0.00
"FBgn0266598"	299.00	318.00	322.00	211.00	312.00	331.00	438.00	506.00	652.00	447.00	610.00	525.00
"FBgn0266599"	90837.00	78098.00	65535.00	78082.00	87984.00	96719.00	94858.00	99050.00	101431.00	106703.00	124681.00	120293.00
"FBgn0266615"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266616"	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
"FBgn0266617"	2.00	3.00	2.00	0.00	0.00	1.00	2.00	2.00	1.00	0.00	0.00	1.00
"FBgn0266618"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
"FBgn0266619"	210.00	349.00	298.00	45.00	78.00	72.00	238.00	244.00	221.00	94.00	123.00	105.00
"FBgn0266620"	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.00	2.00	2.00	1.00	2.00
"FBgn0266621"	0.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	2.00
"FBgn0266622"	0.00	0.00	0.00	3.00	4.00	1.00	0.00	0.00	1.00	10.00	9.00	4.00
"FBgn0266623"	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00
"FBgn0266624"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266625"	0.00	2.00	0.00	1.00	1.00	0.00	4.00	0.00	4.00	0.00	2.00	3.00
"FBgn0266626"	0.00	1.00	1.00	1.00	0.00	2.00	2.00	3.00	3.00	1.00	3.00	5.00
"FBgn0266627"	24.00	31.00	18.00	35.00	44.00	33.00	24.00	26.00	26.00	50.00	46.00	33.00
"FBgn0266628"	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00
"FBgn0266629"	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266630"	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266631"	1.00	6.00	4.00	1.00	8.00	16.00	26.00	31.00	43.00	45.00	65.00	38.00
"FBgn0266632"	5.00	8.00	3.00	6.00	9.00	17.00	58.00	95.00	127.00	49.00	74.00	61.00
"FBgn0266633"	1.00	3.00	1.00	1.00	1.00	2.00	1.00	2.00	1.00	2.00	4.00	1.00
"FBgn0266634"	2.00	5.00	2.00	5.00	2.00	4.00	0.00	0.00	0.00	2.00	2.00	5.00
"FBgn0266635"	0.00	3.00	0.00	1.00	1.00	0.00	0.00	2.00	0.00	2.00	2.00	1.00
"FBgn0266636"	5.00	1.00	2.00	0.00	2.00	3.00	3.00	4.00	2.00	4.00	1.00	4.00
"FBgn0266637"	0.00	0.00	0.00	1.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	1.00
"FBgn0266638"	0.00	1.00	2.00	2.00	1.00	1.00	1.00	0.00	4.00	1.00	6.00	2.00
"FBgn0266639"	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	2.00	2.00	0.00
"FBgn0266640"	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	9.00	4.00	5.00	7.00
"FBgn0266641"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	6.00	2.00
"FBgn0266642"	2.00	9.00	5.00	1.00	7.00	4.00	6.00	10.00	3.00	4.00	13.00	12.00
"FBgn0266643"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266644"	4.00	5.00	3.00	5.00	4.00	5.00	2.00	4.00	0.00	5.00	4.00	6.00
"FBgn0266645"	2.00	4.00	0.00	1.00	4.00	5.00	1.00	0.00	3.00	4.00	4.00	9.00
"FBgn0266646"	1.00	2.00	2.00	1.00	5.00	0.00	20.00	29.00	30.00	8.00	22.00	20.00
"FBgn0266647"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266648"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266649"	0.00	0.00	0.00	3.00	1.00	0.00	0.00	0.00	1.00	1.00	3.00	2.00
"FBgn0266650"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266651"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266652"	1.00	0.00	0.00	1.00	2.00	0.00	0.00	2.00	1.00	0.00	2.00	4.00
"FBgn0266653"	0.00	0.00	2.00	0.00	1.00	0.00	5.00	4.00	6.00	2.00	5.00	2.00
"FBgn0266654"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00
"FBgn0266655"	1.00	0.00	0.00	2.00	1.00	2.00	1.00	0.00	0.00	0.00	3.00	4.00
"FBgn0266656"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266657"	7.00	2.00	5.00	12.00	13.00	13.00	8.00	3.00	5.00	12.00	15.00	6.00
"FBgn0266666"	2415.00	2514.00	2103.00	1673.00	2142.00	1961.00	244.00	277.00	353.00	572.00	692.00	454.00
"FBgn0266667"	732.00	745.00	629.00	593.00	616.00	702.00	110.00	133.00	166.00	274.00	299.00	189.00
"FBgn0266668"	867.00	823.00	642.00	663.00	728.00	797.00	205.00	195.00	192.00	422.00	568.00	447.00
"FBgn0266669"	1352.00	1239.00	932.00	951.00	1023.00	1210.00	376.00	346.00	330.00	677.00	751.00	554.00
"FBgn0266670"	1168.00	1112.00	830.00	697.00	766.00	844.00	237.00	188.00	248.00	407.00	431.00	306.00
"FBgn0266671"	1078.00	886.00	784.00	803.00	900.00	897.00	259.00	253.00	277.00	438.00	536.00	410.00
"FBgn0266672"	2553.00	2205.00	1851.00	1982.00	2174.00	2480.00	1142.00	1063.00	1013.00	1708.00	1919.00	1641.00
"FBgn0266673"	1009.00	943.00	866.00	646.00	816.00	869.00	524.00	545.00	534.00	757.00	932.00	846.00
"FBgn0266674"	2148.00	1989.00	1586.00	1300.00	1523.00	1632.00	149.00	181.00	153.00	569.00	620.00	463.00
"FBgn0266675"	1.00	0.00	0.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00
"FBgn0266676"	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	3.00	2.00
"FBgn0266677"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
"FBgn0266678"	3.16	4.21	3.14	2.04	1.05	0.00	0.00	1.04	1.02	2.07	3.09	4.14
"FBgn0266679"	0.00	0.00	0.00	1.00	2.00	2.00	3.00	0.00	2.00	3.00	5.00	4.00
"FBgn0266680"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	2.00	0.00
"FBgn0266681"	109.00	115.00	84.00	51.00	57.00	81.00	88.00	133.00	121.00	96.00	119.00	108.00
"FBgn0266682"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00
"FBgn0266683"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266684"	1.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00	4.00	3.00	0.00
"FBgn0266685"	4.00	6.00	9.00	11.00	6.00	9.00	2.00	3.00	5.00	9.00	10.00	4.00
"FBgn0266686"	1.00	0.00	0.00	1.00	0.00	5.00	5.00	3.00	6.00	6.00	4.00	7.00
"FBgn0266687"	2.00	0.00	1.00	3.00	2.00	4.00	4.00	13.00	10.00	7.00	12.00	22.00
"FBgn0266688"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266689"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266690"	1.00	0.00	0.00	1.00	5.00	2.00	1.00	4.00	10.00	5.00	10.00	7.00
"FBgn0266691"	1.00	5.00	3.00	6.00	6.00	6.00	38.00	53.00	74.00	45.00	74.00	55.00
"FBgn0266692"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00
"FBgn0266693"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
"FBgn0266694"	2499.63	2593.53	2065.32	2323.94	3180.91	3519.86	4380.13	5001.69	5345.47	4777.46	6806.57	5325.58
"FBgn0266696"	10078.00	6977.00	6078.00	5856.00	5935.00	7567.00	9263.00	11092.00	13301.00	7414.00	10929.00	10004.00
"FBgn0266697"	4.00	2.00	3.00	1.00	0.00	1.00	2.00	5.00	3.00	1.00	1.00	3.00
"FBgn0266698"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	1.00	0.00
"FBgn0266699"	53.00	57.00	51.00	46.00	52.00	40.00	40.00	34.00	42.00	39.00	51.00	39.00
"FBgn0266700"	4.00	4.00	4.00	1.00	2.00	0.00	2.00	2.00	4.00	3.00	4.00	3.00
"FBgn0266701"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266702"	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266703"	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
"FBgn0266705"	1.00	1.00	0.00	3.00	1.00	0.00	2.00	0.00	0.00	0.00	4.00	4.00
"FBgn0266706"	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	3.00	1.00
"FBgn0266707"	16.80	21.07	15.54	24.05	43.67	70.06	82.97	117.83	141.71	140.28	192.01	98.59
"FBgn0266708"	1.00	1.00	0.00	2.00	3.00	2.00	6.00	1.00	9.00	10.00	5.00	9.00
"FBgn0266709"	5.00	2.00	1.00	4.00	4.00	6.00	3.00	3.00	5.00	5.00	14.00	13.00
"FBgn0266710"	2.00	1.00	2.00	16.00	21.00	25.00	13.00	14.00	16.00	38.00	63.00	63.00
"FBgn0266711"	1560.00	1550.00	1451.00	1202.00	1697.00	1489.00	1770.00	1977.00	2100.00	1993.00	2473.00	2096.00
"FBgn0266717"	5308.00	3864.00	3728.00	3822.00	3508.00	4763.00	854.00	914.00	966.00	1613.00	2023.00	1670.00
"FBgn0266719"	636.00	607.00	578.00	218.00	346.00	403.00	855.00	932.00	920.00	502.00	716.00	712.00
"FBgn0266720"	2156.00	1788.00	1443.00	1356.00	1700.00	1802.00	2265.00	2327.00	2077.00	1865.00	2051.00	2013.00
"FBgn0266721"	4.00	0.00	3.00	0.00	0.00	1.00	6.00	3.00	6.00	3.00	4.00	2.00
"FBgn0266722"	98.00	109.00	81.00	94.00	126.00	108.00	123.00	136.00	136.00	133.00	186.00	131.00
"FBgn0266723"	239.00	278.00	242.00	213.00	243.00	251.00	118.00	119.00	170.00	163.00	230.00	184.00
